0.0,0.67920214
0.5,0.7052608
1.0,0.72763133
1.5,0.7411808
2.0,0.7431227
2.5,0.74147105
3.0,0.7323381
3.5,0.71490633
4.0,0.6922971
4.5,0.67197764
5.0,0.6417657
